id;kode_provinsi;nama_provinsi;kode_kabupaten_kota;nama_kabupaten_kota;kelompok_pengeluaran;kode_bulan;bulan_pengeluaran;nilai_inflasi;satuan;tahun
2885;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;0,74;PERSEN;2022
2886;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;1;JANUARI;0;PERSEN;2022
2887;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;1;JANUARI;0,01;PERSEN;2022
2888;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;-0,34;PERSEN;2022
2889;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;-0,71;PERSEN;2022
2890;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;1;JANUARI;0,13;PERSEN;2022
2891;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0,86;PERSEN;2022
2892;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;0,44;PERSEN;2022
2893;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;2;FEBRUARI;0,31;PERSEN;2022
2894;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;0,02;PERSEN;2022
2895;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0,59;PERSEN;2022
2896;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;0,46;PERSEN;2022
2897;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;0,06;PERSEN;2022
2898;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;2;FEBRUARI;0,03;PERSEN;2022
2899;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;2;FEBRUARI;0,27;PERSEN;2022
2900;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;-0,09;PERSEN;2022
2901;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;0;PERSEN;2022
2902;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2022
2903;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0,88;PERSEN;2022
2904;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;0,98;PERSEN;2022
2905;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;3;MARET;0,38;PERSEN;2022
2906;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;1,29;PERSEN;2022
2907;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;3;MARET;0,13;PERSEN;2022
2908;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;0,14;PERSEN;2022
2909;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,35;PERSEN;2022
2910;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;3;MARET;0,08;PERSEN;2022
2911;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;3;MARET;0,05;PERSEN;2022
2912;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0;PERSEN;2022
2913;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;-0,01;PERSEN;2022
2914;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;3;MARET;0;PERSEN;2022
2915;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0,03;PERSEN;2022
2916;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;0,82;PERSEN;2022
2917;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;4;APRIL;0,96;PERSEN;2022
2918;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;2,44;PERSEN;2022
2919;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;4;APRIL;0,19;PERSEN;2022
2920;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,42;PERSEN;2022
2921;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;0,58;PERSEN;2022
2922;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;4;APRIL;0,23;PERSEN;2022
2923;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;4;APRIL;1,78;PERSEN;2022
2924;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;0,03;PERSEN;2022
2925;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0,29;PERSEN;2022
2926;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;4;APRIL;0;PERSEN;2022
2927;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;0,04;PERSEN;2022
2928;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;0,63;PERSEN;2022
2929;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;5;MEI;0,29;PERSEN;2022
2930;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;1,18;PERSEN;2022
2931;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;5;MEI;-0,03;PERSEN;2022
2932;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;-0,01;PERSEN;2022
2933;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;0,04;PERSEN;2022
2934;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;5;MEI;0,11;PERSEN;2022
2935;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;5;MEI;-0,16;PERSEN;2022
2936;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2022
2937;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;5;MEI;0,01;PERSEN;2022
2938;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;5;MEI;0;PERSEN;2022
2939;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;5;MEI;0,36;PERSEN;2022
2940;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;5;MEI;0,21;PERSEN;2022
2941;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;6;JUNI;0,49;PERSEN;2022
2942;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;6;JUNI;2,02;PERSEN;2022
2943;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;6;JUNI;-0,04;PERSEN;2022
2944;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;6;JUNI;0,01;PERSEN;2022
2945;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;6;JUNI;0,32;PERSEN;2022
2946;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;6;JUNI;0;PERSEN;2022
2947;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;6;JUNI;-0,02;PERSEN;2022
2948;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;6;JUNI;0;PERSEN;2022
2949;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;6;JUNI;0;PERSEN;2022
2950;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;6;JUNI;0;PERSEN;2022
2951;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;6;JUNI;0,22;PERSEN;2022
2952;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;6;JUNI;-0,11;PERSEN;2022
2953;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;7;JULI;0,62;PERSEN;2022
2954;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;7;JULI;1,68;PERSEN;2022
2955;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;7;JULI;0,62;PERSEN;2022
2956;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;7;JULI;0,68;PERSEN;2022
2957;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;7;JULI;0,12;PERSEN;2022
2958;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;7;JULI;0;PERSEN;2022
2959;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;7;JULI;0,04;PERSEN;2022
2960;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;7;JULI;-0,02;PERSEN;2022
2961;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;7;JULI;0;PERSEN;2022
2962;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;7;JULI;0;PERSEN;2022
2963;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;7;JULI;0,23;PERSEN;2022
2964;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;7;JULI;0,65;PERSEN;2022
2965;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;8;AGUSTUS;0,12;PERSEN;2022
2966;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;8;AGUSTUS;-1,82;PERSEN;2022
2967;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;8;AGUSTUS;0,41;PERSEN;2022
2968;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;8;AGUSTUS;0,44;PERSEN;2022
2969;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;8;AGUSTUS;0,08;PERSEN;2022
2970;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;8;AGUSTUS;0,05;PERSEN;2022
2971;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;8;AGUSTUS;0,25;PERSEN;2022
2972;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;8;AGUSTUS;0;PERSEN;2022
2973;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;8;AGUSTUS;0;PERSEN;2022
2974;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;8;AGUSTUS;4,43;PERSEN;2022
2975;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;8;AGUSTUS;0,34;PERSEN;2022
2976;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;8;AGUSTUS;0,52;PERSEN;2022
2977;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;9;SEPTEMBER;1,38;PERSEN;2022
2978;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;9;SEPTEMBER;-0,3;PERSEN;2022
2979;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;9;SEPTEMBER;0,3;PERSEN;2022
2980;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;9;SEPTEMBER;0,24;PERSEN;2022
2981;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;9;SEPTEMBER;0,15;PERSEN;2022
2982;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;9;SEPTEMBER;0,14;PERSEN;2022
2983;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;9;SEPTEMBER;8,92;PERSEN;2022
2984;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;9;SEPTEMBER;-0,17;PERSEN;2022
2985;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;9;SEPTEMBER;0,23;PERSEN;2022
2986;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;9;SEPTEMBER;0,39;PERSEN;2022
2987;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;9;SEPTEMBER;1,23;PERSEN;2022
2988;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;9;SEPTEMBER;0,15;PERSEN;2022
2989;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;10;OKTOBER;-0,19;PERSEN;2022
2990;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;10;OKTOBER;-1,26;PERSEN;2022
2991;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;10;OKTOBER;0,06;PERSEN;2022
2992;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;10;OKTOBER;0,04;PERSEN;2022
2993;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;10;OKTOBER;0,26;PERSEN;2022
2994;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;10;OKTOBER;0;PERSEN;2022
2995;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;10;OKTOBER;0,28;PERSEN;2022
2996;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;10;OKTOBER;0;PERSEN;2022
2997;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;10;OKTOBER;0,04;PERSEN;2022
2998;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;10;OKTOBER;0;PERSEN;2022
2999;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;10;OKTOBER;0,18;PERSEN;2022
3000;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;10;OKTOBER;0,1;PERSEN;2022
3001;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;11;NOVEMBER;0,04;PERSEN;2022
3002;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;11;NOVEMBER;-0,12;PERSEN;2022
3003;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;11;NOVEMBER;0,46;PERSEN;2022
3004;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;11;NOVEMBER;0;PERSEN;2022
3005;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;11;NOVEMBER;0,16;PERSEN;2022
3006;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;11;NOVEMBER;0,13;PERSEN;2022
3007;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;11;NOVEMBER;0,09;PERSEN;2022
3008;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;11;NOVEMBER;0;PERSEN;2022
3009;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;11;NOVEMBER;0,05;PERSEN;2022
3010;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;11;NOVEMBER;0;PERSEN;2022
3011;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;11;NOVEMBER;0,08;PERSEN;2022
3012;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;11;NOVEMBER;0,38;PERSEN;2022
3013;32;JAWA BARAT;3275;KOTA BEKASI;UMUM;12;DESEMBER;0,46;PERSEN;2022
3014;32;JAWA BARAT;3275;KOTA BEKASI;MAKANAN, MINUMAN DAN TEMBAKAU;12;DESEMBER;1,48;PERSEN;2022
3015;32;JAWA BARAT;3275;KOTA BEKASI;PAKAIAN DAN ALAS KAKI;12;DESEMBER;0,03;PERSEN;2022
3016;32;JAWA BARAT;3275;KOTA BEKASI;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;12;DESEMBER;0,01;PERSEN;2022
3017;32;JAWA BARAT;3275;KOTA BEKASI;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;12;DESEMBER;-0,06;PERSEN;2022
3018;32;JAWA BARAT;3275;KOTA BEKASI;KESEHATAN;12;DESEMBER;0;PERSEN;2022
3019;32;JAWA BARAT;3275;KOTA BEKASI;TRANSPORTASI;12;DESEMBER;0,51;PERSEN;2022
3020;32;JAWA BARAT;3275;KOTA BEKASI;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;12;DESEMBER;0,04;PERSEN;2022
3021;32;JAWA BARAT;3275;KOTA BEKASI;REKREASI, OLAHRAGA DAN BUDAYA;12;DESEMBER;-0,02;PERSEN;2022
3022;32;JAWA BARAT;3275;KOTA BEKASI;PENDIDIKAN;12;DESEMBER;0;PERSEN;2022
3023;32;JAWA BARAT;3275;KOTA BEKASI;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;12;DESEMBER;0,43;PERSEN;2022
3024;32;JAWA BARAT;3275;KOTA BEKASI;PERAWATAN PRIBADI DA JASA LAINNYA;12;DESEMBER;0,33;PERSEN;2022
3025;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;1;JANUARI;0,49;PERSEN;2022
3026;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;1;JANUARI;0,83;PERSEN;2022
3027;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;1;JANUARI;0;PERSEN;2022
3028;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;1;JANUARI;0,79;PERSEN;2022
3029;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;1;JANUARI;1,02;PERSEN;2022
3030;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;1;JANUARI;2,14;PERSEN;2022
3031;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;1;JANUARI;0;PERSEN;2022
3032;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;1;JANUARI;-0,48;PERSEN;2022
3033;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;1;JANUARI;0;PERSEN;2022
3034;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;1;JANUARI;0;PERSEN;2022
3035;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;1;JANUARI;0;PERSEN;2022
3036;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;1;JANUARI;0,78;PERSEN;2022
3037;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;2;FEBRUARI;0,28;PERSEN;2022
3038;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;2;FEBRUARI;-0,31;PERSEN;2022
3039;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;2;FEBRUARI;0;PERSEN;2022
3040;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;2;FEBRUARI;1,2;PERSEN;2022
3041;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;2;FEBRUARI;1,24;PERSEN;2022
3042;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;2;FEBRUARI;0,18;PERSEN;2022
3043;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;2;FEBRUARI;0,04;PERSEN;2022
3044;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;2;FEBRUARI;0;PERSEN;2022
3045;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;2;FEBRUARI;0;PERSEN;2022
3046;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;2;FEBRUARI;0;PERSEN;2022
3047;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;2;FEBRUARI;0,44;PERSEN;2022
3048;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;2;FEBRUARI;0,29;PERSEN;2022
3049;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;3;MARET;0,85;PERSEN;2022
3050;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;3;MARET;1,65;PERSEN;2022
3051;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;3;MARET;0;PERSEN;2022
3052;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;3;MARET;1,95;PERSEN;2022
3053;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;3;MARET;0,17;PERSEN;2022
3054;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;3;MARET;0,08;PERSEN;2022
3055;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;3;MARET;0,08;PERSEN;2022
3056;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;3;MARET;0;PERSEN;2022
3057;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;3;MARET;0,7;PERSEN;2022
3058;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;3;MARET;0;PERSEN;2022
3059;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;3;MARET;0,03;PERSEN;2022
3060;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;3;MARET;0,79;PERSEN;2022
3061;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;4;APRIL;1,37;PERSEN;2022
3062;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;4;APRIL;2,69;PERSEN;2022
3063;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;4;APRIL;0,38;PERSEN;2022
3064;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;4;APRIL;0,21;PERSEN;2022
3065;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;4;APRIL;1,64;PERSEN;2022
3066;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;4;APRIL;0,45;PERSEN;2022
3067;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;4;APRIL;1,9;PERSEN;2022
3068;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;4;APRIL;0;PERSEN;2022
3069;32;JAWA BARAT;3276;KOTA DEPOK;REKREASI, OLAHRAGA DAN BUDAYA;4;APRIL;0,07;PERSEN;2022
3070;32;JAWA BARAT;3276;KOTA DEPOK;PENDIDIKAN;4;APRIL;0;PERSEN;2022
3071;32;JAWA BARAT;3276;KOTA DEPOK;PENYEDIAAN MAKANAN DAN MINUMAN/ RESTORAN;4;APRIL;1,63;PERSEN;2022
3072;32;JAWA BARAT;3276;KOTA DEPOK;PERAWATAN PRIBADI DA JASA LAINNYA;4;APRIL;2,01;PERSEN;2022
3073;32;JAWA BARAT;3276;KOTA DEPOK;UMUM;5;MEI;0,26;PERSEN;2022
3074;32;JAWA BARAT;3276;KOTA DEPOK;MAKANAN, MINUMAN DAN TEMBAKAU;5;MEI;1,03;PERSEN;2022
3075;32;JAWA BARAT;3276;KOTA DEPOK;PAKAIAN DAN ALAS KAKI;5;MEI;0,02;PERSEN;2022
3076;32;JAWA BARAT;3276;KOTA DEPOK;PERUMAHAN, AIR, LISTRIK DAN BAHAN BAKAR RUMAH TANGGA;5;MEI;0;PERSEN;2022
3077;32;JAWA BARAT;3276;KOTA DEPOK;PERLENGKAPAN, PERALATAN DAN PEMELIHARAAN RUTIN RUMAH TANGGA;5;MEI;0,08;PERSEN;2022
3078;32;JAWA BARAT;3276;KOTA DEPOK;KESEHATAN;5;MEI;0,03;PERSEN;2022
3079;32;JAWA BARAT;3276;KOTA DEPOK;TRANSPORTASI;5;MEI;-0,18;PERSEN;2022
3080;32;JAWA BARAT;3276;KOTA DEPOK;INFORMASI, KOMUNIKASI DAN JASA KEUANGAN;5;MEI;0;PERSEN;2022
